city,country,population,density,lat,lng
Karachi_83,Pakistan,14641084,22936,25.057094467798674,67.01051663754282
Kinshasa_253,DR Congo,12634169,23116,-4.634009701414731,15.120373221668572
Manila_293,Philippines,11434089,18827,14.539794919361725,121.08729397780093
Istanbul_216,Turkey,15876921,11593,40.80933686146559,29.15075925774857
Mumbai_13,India,20747642,23276,19.05009228720377,73.056437020667
Delhi_266,India,32059181,13497,28.87471911230039,77.26174953388515
Chongqing_212,China,13801335,4086,29.754461632535186,106.64224177493274
Delhi_263,India,25653518,10603,28.571404177735204,77.13516053306921
Kolkata_86,India,14394917,17639,22.497910404455272,88.37460371507689
Mumbai_86,India,18561079,22765,19.146936738432608,72.68747075317626
Istanbul_54,Turkey,16602521,10194,41.07532248799465,28.79463839412095
Shanghai_180,China,28558206,4260,31.316859511550277,121.35539544822794
São Paulo_154,Brazil,18215253,6585,-23.698489497739946,-46.70223801452655
Chongqing_176,China,13333549,3526,29.601663156798836,106.59352070473759
Mumbai_233,India,23246261,19676,18.919184979244335,72.70555834709931
Osaka_93,Japan,19440302,12943,34.697594204001575,135.47117831601233
Mexico City_237,Mexico,17493100,5605,19.6230080630098,-98.98377776950916
Beijing_134,China,20739063,1480,39.880709734700034,116.21458314550006
Istanbul_255,Turkey,15135640,10527,41.12201460747396,28.815719142190698
Mumbai_253,India,24456439,23773,19.258453142536947,72.95700903741222
Manila_297,Philippines,10894967,20926,14.604981546249023,120.88030503379957
Mumbai_257,India,18979079,18300,19.01109919869394,72.84507979887019
Shanghai_170,China,30554349,4012,31.374501314559883,121.65201385849637
Shanghai_89,China,28106874,4343,31.228393117884984,121.3260725008507
Dhaka_9,Bangladesh,19117757,18998,23.940423360969195,90.26287625641899
Chongqing_40,China,16150288,4171,29.61077802952726,106.67283025693509
Istanbul_170,Turkey,17230171,10637,41.18458631513712,28.97294884033006
Manila_57,Philippines,13890694,18260,14.449467924296254,120.79487070504355
Tokyo_31,Japan,30594584,6771,35.838294038497985,139.53092313942497
Buenos Aires_272,Argentina,12268591,16430,-34.58433962530324,-58.502674411769576
Cairo_235,Egypt,23225144,19566,30.055522945423533,31.435583055128735
Lagos_80,Nigeria,13640740,16814,6.629844191845663,3.358132970666475
Kinshasa_71,DR Congo,11434405,21390,-4.467086509820092,15.225055757235616
Kolkata_99,India,14664784,20185,22.483538704689852,88.36399259157032
Beijing_72,China,18758678,1208,39.93905312063368,116.23407292014521
Kinshasa_222,DR Congo,13865541,26494,-4.360662438496227,15.182893654737015
Chongqing_179,China,19372133,4205,29.750822750089274,106.65010173805851
Tianjin_265,China,10913136,1361,39.28652531188104,117.27178316405526
Lagos_191,Nigeria,13160482,15477,6.664395037267604,3.517714934594584
Buenos Aires_231,Argentina,16957603,16420,-34.634127785988134,-58.55501074791633
Chongqing_38,China,16535010,3562,29.761852757663345,106.66056439985091
Guangzhou_252,China,12129684,2165,23.227456906026195,113.21570955747315
Guangzhou_142,China,13763293,2907,23.096735101468386,113.37772675608774
Dhaka_51,Bangladesh,21128356,18414,23.958902885396256,90.22465183198177
Karachi_8,Pakistan,14920417,24472,24.828675474139295,66.87783444584039
São Paulo_128,Brazil,23621937,8061,-23.721774166494434,-46.534373669770844
Istanbul_105,Turkey,15727950,9763,41.04327605102393,28.88293135837636
Buenos Aires_136,Argentina,13827880,12913,-34.692313883633865,-58.223010857096284
Kinshasa_243,DR Congo,13211700,29214,-4.58525545975284,15.323433356326294
Shanghai_88,China,30256493,3541,31.41527436379672,121.63429434044029
Kinshasa_182,DR Congo,15170525,29716,-4.5408347991314875,15.241010867729328
Kolkata_115,India,11970673,19537,22.485374753736703,88.34133988052727
Istanbul_192,Turkey,17771023,11685,40.84228019102387,29.038436980455973
Beijing_29,China,16052573,1168,40.07531659175013,116.58025356615931
Istanbul_172,Turkey,13215667,11940,40.81541516380186,29.152101319638547
São Paulo_61,Brazil,18489430,7455,-23.375068704165585,-46.75896717777386
Guangzhou_162,China,15667312,2555,22.997157096070865,113.19084195517635
Chongqing_95,China,14944891,4517,29.424345930966297,106.64493116348673
Kinshasa_60,DR Congo,15778750,22696,-4.567689609896913,15.32697191795137
Beijing_170,China,16416217,1117,39.869787079393625,116.40075682667285
Shanghai_15,China,29124532,3727,31.200155607229004,121.33640517903972
Cairo_26,Egypt,19976275,21365,30.056358118621574,31.19237023861422
Dhaka_25,Bangladesh,22785310,18565,23.833119034476894,90.52743953936388
Osaka_92,Japan,16475618,13629,34.68200495695504,135.65344607879427
Guangzhou_197,China,11132331,2859,23.167033085555,113.19853160298356
Lagos_52,Nigeria,15582258,19009,6.370607160042793,3.5669444979983105
Istanbul_49,Turkey,14925561,10392,41.08002073462907,28.80523749305195
São Paulo_27,Brazil,19545548,8045,-23.582744867392126,-46.447135720252554
Guangzhou_43,China,13300935,2919,23.28906381734187,113.2436643493476
Mexico City_220,Mexico,20658804,5730,19.347346749993118,-99.22576815826682
Shanghai_242,China,21180483,4069,31.099528020582582,121.41150235735762
Guangzhou_156,China,11877410,2768,23.283106129818904,113.15301086076094
Kinshasa_63,DR Congo,11568577,27537,-4.322883008405337,15.281467810531696
Shanghai_211,China,21949690,4159,31.270954794392715,121.53588138259742
Istanbul_251,Turkey,18106636,8926,40.954922354056,28.939484659860682
Kolkata_282,India,14832710,24224,22.70190746124591,88.51565879732236
Kolkata_105,India,14778947,18962,22.52045724704901,88.29562212514584
Tokyo_258,Japan,31507194,5536,35.86965190059284,139.87503107459256
Kolkata_174,India,12836934,26364,22.444599846644277,88.36491904268881
Tianjin_146,China,10679842,1375,39.254210179547854,117.50653396657589
Beijing_275,China,19772921,1164,40.06203914934039,116.42441914492025
Istanbul_291,Turkey,17373473,12097,40.991009580877055,29.021004890129287
Kolkata_90,India,16793319,21340,22.482778671916204,88.26991396725622
Kinshasa_98,DR Congo,12478232,29037,-4.4064655610602985,15.229395686476638
Karachi_44,Pakistan,15885021,21832,24.894243306923208,66.94968533573378
São Paulo_144,Brazil,25575788,7505,-23.360987799608427,-46.830020671547615
Guangzhou_243,China,13364437,2558,23.211912467729157,113.1353927339964
Manila_46,Philippines,11128630,18745,14.604475907497555,121.00256102370672
Shanghai_135,China,22208934,3799,31.267976248377362,121.33306067859448
Tianjin_87,China,10620851,1482,39.2138777624657,117.4040866568883
Manila_28,Philippines,13032198,22353,14.523272988387793,121.02668090144414
Tokyo_170,Japan,39767997,5612,35.49432797412025,139.6992749457059
Kinshasa_90,DR Congo,16032684,25687,-4.453430976248744,15.29566065035908
Mexico City_266,Mexico,22681684,6682,19.49185869721959,-99.03391715264195
Istanbul_91,Turkey,17710980,11551,40.894055185161776,29.03348114041677
Chongqing_60,China,17805802,4306,29.660088598874566,106.6902244679845
Beijing_33,China,16281772,1174,40.06446643364345,116.53686370039358
Delhi_287,India,31099312,13324,28.836976460923022,77.15185615481083
Kinshasa_244,DR Congo,11978991,26360,-4.472028395032617,15.127484748242297
Osaka_256,Japan,19360029,14053,34.60637174178981,135.49446804492203
Delhi_43,India,23835716,11730,28.74384542069531,77.07000359619308
Kolkata_130,India,16240396,17870,22.61958509916529,88.46816453680944
Mumbai_67,India,25277125,22746,19.175169460524568,72.75647339497635
Kinshasa_284,DR Congo,16005438,28317,-4.5497020650593925,15.19732651756885
Lagos_47,Nigeria,11751418,18744,6.4256829926569425,3.2787715950858374
Karachi_150,Pakistan,13629160,19857,24.765111466117382,67.01632702029393
Kolkata_213,India,16907824,21915,22.387420797477397,88.37800109385172
Cairo_144,Egypt,23879937,17666,30.15354957455274,31.17128797046913
Osaka_222,Japan,22041184,10897,34.75724216169073,135.52877747403463
Dhaka_279,Bangladesh,19545261,25136,23.64540916564938,90.47977226478315
Mumbai_16,India,17743072,17981,19.16265277468081,72.85261265929785
Lagos_120,Nigeria,11881534,16745,6.375018124478551,3.3698481825242164
Tianjin_232,China,12363922,1133,39.36426433078841,117.46272681043553
Guangzhou_14,China,14482555,2040,22.9782644730169,113.14562823716803
Lagos_71,Nigeria,15822341,15673,6.586248477406185,3.4629257179213933
Kolkata_7,India,15307696,20611,22.406149495420806,88.56102159127441
Lagos_216,Nigeria,11522257,19228,6.445133864357158,3.439318789629403
Istanbul_198,Turkey,17577286,11160,40.83282267104,29.040566278721144
Cairo_274,Egypt,23638006,16171,30.04562732905281,31.269389915532688
Kinshasa_169,DR Congo,13925720,28308,-4.5451289087523055,15.416816939409575
São Paulo_5,Brazil,25400760,8024,-23.57488830240782,-46.81534759341091
Mumbai_177,India,21299882,17043,19.151928428531505,72.87043490143051
Buenos Aires_119,Argentina,14488488,15021,-34.76179498541943,-58.399908870477255
Dhaka_46,Bangladesh,20483477,18517,23.888391862299095,90.37969968676813
Shanghai_28,China,27107511,3572,31.397239402068717,121.3272899466999
Kolkata_114,India,11905895,25736,22.41760165329524,88.20185369205903
Osaka_95,Japan,16732541,13298,34.86699002452765,135.67754464011838
Tokyo_16,Japan,35248985,4976,35.513864890748614,139.66323560611895
São Paulo_196,Brazil,20744857,6567,-23.410983498889664,-46.714022048849756
Guangzhou_9,China,13095876,2051,23.305993487796467,113.27529039130019
Chongqing_141,China,15324249,3071,29.508423262139317,106.5641943709218
Buenos Aires_30,Argentina,16088773,12162,-34.74460147022482,-58.41035065287265
Dhaka_270,Bangladesh,21966632,18579,23.942575842079208,90.27014158521318
Chongqing_241,China,17922207,3207,29.707841629380592,106.68727693714861
Lagos_166,Nigeria,15131479,13399,6.561376302159384,3.5181624539716947
Karachi_141,Pakistan,14664810,21278,24.927740685433296,67.04487811893091
Guangzhou_40,China,10793879,2686,23.075682768301277,113.36671649715412
São Paulo_188,Brazil,18311962,6989,-23.426449828912457,-46.726836645579525
Tianjin_86,China,14934947,1577,39.366152236059186,117.27281949933334
Delhi_263,India,31633135,13018,28.514741025438624,77.12729253665056
Manila_252,Philippines,11821199,22267,14.66132647648944,121.16583756596093
Kinshasa_137,DR Congo,14806557,25507,-4.615199898059697,15.112878209633884
Kolkata_20,India,12879291,23705,22.630759469724996,88.43884898630313
Dhaka_173,Bangladesh,21573957,24367,23.865278151487164,90.43387108031482
Chongqing_78,China,18582342,4086,29.568033050738855,106.53506318379694
Tianjin_64,China,12371274,1307,39.261826204015584,117.36757179815699
Istanbul_273,Turkey,14682698,11071,40.82712981205457,28.794891125599626
Chongqing_61,China,17625481,4335,29.586674351991938,106.56445309583293
Guangzhou_69,China,13497166,2286,23.075883132726798,113.09795918425156
Tokyo_269,Japan,31268156,6868,35.73622675375023,139.73115487153194
Shanghai_138,China,23254628,4364,31.224396913831,121.39593058373113
Osaka_219,Japan,18370613,12103,34.53951314733054,135.700996201125
Beijing_178,China,18284433,1167,39.92834078960799,116.21609553522548
Osaka_237,Japan,18446300,12164,34.77466701126014,135.55583677803193
Tokyo_224,Japan,31988507,6023,35.65943229465733,139.65852128148117
Mexico City_26,Mexico,21731484,5837,19.629279784407426,-98.96217546047238
Lagos_183,Nigeria,11740462,18969,6.72326810057029,3.296243557615858
Manila_62,Philippines,12379918,21784,14.777191831745704,121.10892524277831
Lagos_16,Nigeria,12109793,18868,6.434847452977383,3.551346663160612
Mexico City_290,Mexico,19563034,6034,19.275354118195626,-99.06915243880154
Beijing_290,China,22312982,1436,39.99324468993378,116.2892017354771
Cairo_96,Egypt,22442402,21762,30.020846465639334,31.32914873171518
Istanbul_118,Turkey,18430713,9615,41.053063463577296,28.951589219935883
Manila_277,Philippines,13416620,22806,14.604787990331129,121.13304242549863
São Paulo_162,Brazil,22311672,8431,-23.62077453444977,-46.54683418472895
Cairo_2,Egypt,23533322,22173,30.017520624490526,31.232930683915033
Manila_93,Philippines,15114754,18896,14.416228649514586,121.03375557726518
Chongqing_136,China,16714042,3420,29.522091590249087,106.52284542789889
Beijing_160,China,19177542,1540,39.870514424827675,116.44783306615729
Guangzhou_209,China,11744730,2746,23.137426234457635,113.17182285624826
Buenos Aires_97,Argentina,16738572,14256,-34.48638076932051,-58.43764696089818
Dhaka_60,Bangladesh,19843700,23882,23.622844627521836,90.28060765485144
Cairo_95,Egypt,20141558,16338,30.178054095364153,31.34950224091849
Osaka_236,Japan,20317001,13302,34.75004165456624,135.42635923811832
Osaka_47,Japan,20090416,12552,34.654417468133346,135.66579235676593
Manila_275,Philippines,12584165,18728,14.598119925440733,120.8949991273819
Karachi_65,Pakistan,14037016,22205,24.83607593798461,66.81321729059185
Karachi_273,Pakistan,14970909,21558,24.75344384555314,67.12027727570131
Dhaka_3,Bangladesh,19024512,22152,23.65587810777782,90.48295671544058
Delhi_137,India,31033419,12354,28.50412113077292,77.2840683215387
Kolkata_260,India,11972921,25817,22.696515411475243,88.49878765718348
Chongqing_176,China,17552387,3907,29.741251871099596,106.52877484869377
Buenos Aires_112,Argentina,15040104,13849,-34.73891312623883,-58.301272814944525
Tianjin_227,China,13653836,1535,39.52019657875355,117.18732768927742
Shanghai_288,China,26569628,3523,31.210969201441987,121.37248528966472
Istanbul_190,Turkey,15664772,10335,40.92475375440829,29.107494594417375
Karachi_147,Pakistan,16468929,24704,24.84004677417263,66.90353537049536
Osaka_259,Japan,16370210,13819,34.67533863735101,135.59599481612895
Karachi_134,Pakistan,17283331,22918,24.711292102676524,66.96689239170173
Manila_13,Philippines,15321187,21213,14.455164004363185,120.8789921273556
Buenos Aires_37,Argentina,13167253,13292,-34.78676620299268,-58.328185882553534
Kolkata_124,India,13164827,24703,22.675560879332412,88.30667491917926
Dhaka_215,Bangladesh,21710115,22398,23.74261799791242,90.28396512213564
Kinshasa_128,DR Congo,15077344,25460,-4.258974554723451,15.193565308169061
Manila_72,Philippines,13600018,22481,14.551940205444726,121.07198809252536
Mexico City_132,Mexico,19770644,6098,19.242086544122316,-99.3012843505464
São Paulo_38,Brazil,24467282,8503,-23.3765804121306,-46.49693046249062
Buenos Aires_4,Argentina,16884529,13847,-34.715099579658464,-58.3767906443565
Buenos Aires_255,Argentina,15196452,14774,-34.42421803270433,-58.220701750761506
Cairo_230,Egypt,20406543,16540,29.854953447202213,31.35217886483388
Dhaka_248,Bangladesh,21520409,19678,23.711265525190626,90.50521043801507
Kinshasa_263,DR Congo,12723657,22467,-4.501955322311009,15.349629619631187
Osaka_180,Japan,20068966,11767,34.80800108955469,135.68121354029336
Istanbul_27,Turkey,13915441,11302,41.007749128461555,29.174074229945916
Shanghai_219,China,21226219,4525,31.367834778237416,121.34500005758318
Cairo_207,Egypt,21647369,21905,30.020880440885172,31.32229050505687
Mumbai_221,India,22699994,24998,19.000240388558133,72.86208783688502
São Paulo_56,Brazil,22009444,8587,-23.445802917412195,-46.809981118455056
Karachi_100,Pakistan,18960254,22781,24.819194209814924,66.96375020701998
Karachi_218,Pakistan,14671309,27657,24.77894091100169,67.08324507635866
Mexico City_187,Mexico,18668879,6850,19.50730711823887,-99.12516692671336
Tianjin_25,China,12788151,1158,39.257341070644244,117.36366560731732
Kolkata_66,India,16665150,24563,22.605146622881833,88.4762141933462
Dhaka_42,Bangladesh,16054465,26437,23.64052179750511,90.31117537189759
Karachi_110,Pakistan,19241849,20155,24.67249054084978,66.8724047125955
Mexico City_167,Mexico,20510050,6083,19.58323924753401,-98.96820597830785
Shanghai_138,China,23935857,3147,31.262415395160367,121.56157782858433
Beijing_249,China,22153156,1320,39.75581471512418,116.41800777909329
Tianjin_259,China,12126101,1351,39.26376762926617,117.22845372594772
Kinshasa_230,DR Congo,11292432,26800,-4.620843154949136,15.090023557920437
Beijing_29,China,23213651,1373,40.01225251677157,116.26402084379083
Cairo_133,Egypt,17771735,20719,29.99449856343762,31.429377356687425
Lagos_276,Nigeria,15727389,18856,6.399948074705142,3.4596564525534306
Karachi_54,Pakistan,15126140,22504,24.95092729902398,66.89303041671701
Lagos_112,Nigeria,12071787,14057,6.419406448237624,3.3311602089290817
Guangzhou_13,China,10698008,2970,23.215525221367823,113.19367762612973
Guangzhou_292,China,15108881,2283,23.10428558558503,113.20639801641533
Osaka_31,Japan,22144397,12570,34.63038475173668,135.57567981828984
São Paulo_132,Brazil,21537558,8495,-23.368644939197413,-46.46298458020217
São Paulo_237,Brazil,20438830,7444,-23.474541598674655,-46.479700889251525
Cairo_107,Egypt,22607023,23592,30.196500709312673,31.147674931876765
Istanbul_175,Turkey,16520055,9332,40.81131358810759,29.079592646918446
Kolkata_238,India,12986721,18477,22.517929790227605,88.36444039745349
Kolkata_69,India,12885831,24921,22.60133933155618,88.39745592934882
Cairo_107,Egypt,23738020,17540,30.05106570393755,31.330106947346135
Lagos_12,Nigeria,14152739,19706,6.396178095032341,3.18936827407181
Tokyo_102,Japan,38709257,5111,35.87291824272964,139.54847328430375
Manila_209,Philippines,14149478,18475,14.587273944861618,121.07232916659143
Kinshasa_116,DR Congo,12566637,25895,-4.266256520675904,15.334997936190993
Istanbul_204,Turkey,18424622,9384,40.95119324139676,29.070170437593088
Guangzhou_157,China,14884656,2418,23.10544204508101,113.31809723639101
Mexico City_67,Mexico,17862422,5304,19.348717806279566,-99.01858253763598
Manila_188,Philippines,11364577,18109,14.41287519422444,120.9722996341315
Dhaka_19,Bangladesh,16568275,27105,23.90364460589284,90.46749952117366
Delhi_5,India,32240524,9540,28.706001729426216,77.1813364553043
Kolkata_212,India,12309293,23678,22.58621109215389,88.31556434559198
Chongqing_289,China,15984025,4321,29.558835038497218,106.47615017686532
Tokyo_11,Japan,32252033,5470,35.76444894677446,139.63267437661062
Osaka_146,Japan,16641073,10630,34.55635895134545,135.68336412542538
Lagos_134,Nigeria,12994942,13454,6.385767031764355,3.347654342497
São Paulo_278,Brazil,23963676,8032,-23.57212107787177,-46.74343571995797
Manila_237,Philippines,11612295,24600,14.425262046406019,120.80621508355709
Karachi_141,Pakistan,19155191,24695,24.975876368269162,66.8922372752306
Beijing_61,China,18899760,1470,39.7132417757437,116.30493709198643
Beijing_8,China,21635991,1168,40.06556310234512,116.24914858323312
Tokyo_62,Japan,34265627,5367,35.85807345160978,139.6609302091186
Kolkata_115,India,14194565,24126,22.52717734037233,88.29601767018725
Buenos Aires_176,Argentina,17195314,11794,-34.64951182612011,-58.518303703273894
Mumbai_66,India,22977038,19203,18.95556672549489,73.05224102313
Istanbul_178,Turkey,17266580,9474,41.07536978943843,28.815787174761777
Cairo_194,Egypt,21459340,22036,30.056700240955255,31.271633757775902
Mumbai_279,India,21653416,24816,19.06743349297311,72.95734248215989
Kolkata_234,India,17238606,25673,22.744865001586852,88.27207847418858
Mexico City_36,Mexico,19531238,4894,19.354777690619393,-99.03535852839865
Istanbul_44,Turkey,13726298,11690,41.12126062512915,28.96052736402477
Istanbul_83,Turkey,14769438,9330,40.96745979740916,29.01038712808126
Kolkata_108,India,12288380,22065,22.50416791128429,88.36722467771068
Kinshasa_132,DR Congo,12516242,27973,-4.420323306458146,15.246532997126446
Manila_224,Philippines,12392883,20113,14.733728283985824,121.17108528272331
Buenos Aires_195,Argentina,14328524,16396,-34.63293787174548,-58.36079273108174
Dhaka_164,Bangladesh,16559120,22087,23.693004209627905,90.29237417046727
Guangzhou_52,China,13980407,2911,23.129964804305462,113.45073551002332
Chongqing_238,China,15415375,3883,29.438216437035514,106.69546621906659
Cairo_128,Egypt,17879120,19647,30.043940409497708,31.12173409151404
São Paulo_281,Brazil,23541865,8365,-23.565568601016288,-46.54766519092599
Mumbai_110,India,18649532,19629,19.097879670633326,72.9078118379419
Lagos_60,Nigeria,13664082,15152,6.6612096872259805,3.3046300528256123
Mumbai_275,India,22458012,22565,18.883342289751656,72.80241105872202
Dhaka_38,Bangladesh,15920649,26237,23.88390994467683,90.31864789324813
Osaka_182,Japan,20594573,12472,34.86610771035188,135.63876657441014
Manila_130,Philippines,13438085,23365,14.488158925847024,120.89199602005334
Osaka_257,Japan,15963833,12460,34.86940409156461,135.3029727657166
Mexico City_140,Mexico,22936849,6557,19.374762162704936,-99.00500142213686
Cairo_181,Egypt,23978998,17268,30.150810359807718,31.171220467970848
Tianjin_210,China,13413347,1581,39.30304371982297,117.4077603018837
Kinshasa_109,DR Congo,11105111,20787,-4.378353333231192,15.325144504389637
Dhaka_288,Bangladesh,15671260,19125,23.91549955908478,90.4463305891006
Istanbul_265,Turkey,15549232,11116,41.178500677222125,29.036538249300243
Shanghai_164,China,22890015,4219,31.418993686016925,121.46025744694414
São Paulo_281,Brazil,24158573,8271,-23.500415386456993,-46.43874713134844
Karachi_57,Pakistan,13912181,27717,24.761441344938284,67.11202085925756
Osaka_165,Japan,20798765,12253,34.67785447027001,135.44796394639815
São Paulo_79,Brazil,22830987,8308,-23.479093172206234,-46.75393595952257
Tianjin_157,China,14756609,1307,39.3580493118942,117.47005441926832
Lagos_56,Nigeria,12505410,18161,6.565852839957227,3.5457688756670134
São Paulo_238,Brazil,18664695,8423,-23.607096947521867,-46.78596186651285
Lagos_51,Nigeria,15497111,16090,6.653738990778456,3.4514415480476615
Tokyo_81,Japan,31187597,6502,35.492214221190736,139.50908249852046
Mexico City_154,Mexico,17745931,6177,19.577811511700116,-99.14064691530064
Buenos Aires_130,Argentina,15329436,13432,-34.74172328586483,-58.24198619468661
Tokyo_262,Japan,41978083,6676,35.49151020134613,139.6628293826553
Dhaka_231,Bangladesh,22795040,20006,23.724724020663714,90.41923470709379
Tianjin_288,China,11480435,1194,39.3419214413946,117.32894988204313
Karachi_289,Pakistan,18002663,25230,24.98960988458917,67.02616781627371
Mumbai_296,India,23402331,19907,18.98758647776808,72.74985499038709
Lagos_87,Nigeria,12318010,14698,6.720612762033527,3.4998989667383045
Manila_80,Philippines,15067810,25057,14.628810675501283,120.87229755096115
Mexico City_77,Mexico,23676348,5794,19.42202779942986,-99.16869904060846
Cairo_250,Egypt,23370646,20833,30.07632870924003,31.18373571202799
Kinshasa_166,DR Congo,14903696,24517,-4.581964746324813,15.171884341652747
Chongqing_273,China,15511704,4419,29.48485433291743,106.56888803774686
Kinshasa_168,DR Congo,13646370,26158,-4.5481779602651295,15.297874870482142
Delhi_111,India,30645547,12571,28.628635697171767,77.12961078257275
Beijing_128,China,23226254,1535,39.858654559411434,116.52217124235867
Istanbul_80,Turkey,17778760,11876,41.183634238311406,28.799959316157516
Guangzhou_269,China,11978807,2253,23.06145483507752,113.17231842315694
Manila_249,Philippines,13549024,22557,14.55435220358846,120.88472307485686
Guangzhou_75,China,14346228,2756,23.195862154673684,113.15801127012274
Istanbul_134,Turkey,17673491,8640,40.95317256447511,29.073441238413768
Manila_114,Philippines,11144911,25118,14.782296707548177,120.80837461797623
Mumbai_199,India,18850678,20876,19.208070897199836,73.05794470989716
Tianjin_280,China,13761178,1220,39.507329456332826,117.50976018524233
Lagos_163,Nigeria,12925881,15319,6.337767197882024,3.505528340410118
Shanghai_145,China,25286378,4284,31.080245683083007,121.61676239529672
Manila_189,Philippines,11956594,20033,14.532664838492563,120.85466156500115
Buenos Aires_123,Argentina,17561532,13346,-34.427965993702806,-58.43419293686465
São Paulo_48,Brazil,23927314,8164,-23.51133560309467,-46.63734250224633
Delhi_267,India,29935106,10943,28.72818376109638,77.07422853678706
Buenos Aires_94,Argentina,15590279,15835,-34.42916122101157,-58.344960270833305
Delhi_251,India,24546537,13186,28.861218375835954,77.16406045854771
Kinshasa_258,DR Congo,15665998,26379,-4.503985228538186,15.42375945963619
Tokyo_212,Japan,38338234,5205,35.8582822520531,139.5480081831085
Shanghai_174,China,26176875,4201,31.278140522374517,121.36655356512006
Shanghai_39,China,28213370,4537,31.354365248122434,121.45778264726265
Mumbai_229,India,21659741,17950,19.01240683724768,72.7527912301993
Delhi_146,India,23241730,11696,28.596084566160414,76.96175356880656
Istanbul_272,Turkey,16583227,11889,41.00963075853544,29.136021842081554
Tianjin_165,China,11587825,1101,39.27820111653491,117.2132016700093
Beijing_228,China,21101572,1340,39.80789605415611,116.57092961238752
Lagos_24,Nigeria,13883451,13574,6.569324515536159,3.465669550782572
Manila_276,Philippines,14869543,18795,14.488010636426475,120.84876679507504
Chongqing_283,China,18531167,3621,29.598647494392093,106.63992652658996
Kinshasa_210,DR Congo,16082605,25966,-4.249333711266535,15.201402394852892
Guangzhou_23,China,13143276,2319,22.996148625536236,113.16955228079573
Tianjin_222,China,14295583,1315,39.18109722656181,117.23027759725139
Manila_256,Philippines,14089190,17675,14.701212933214087,120.79240436772815
Tokyo_295,Japan,39547193,4996,35.8339933647547,139.54989657889914
Delhi_56,India,29662997,12143,28.901500624158285,76.99543421836961
Mexico City_41,Mexico,17605365,4834,19.280291431127143,-99.07356330378458
Beijing_136,China,23438459,1246,39.95416898791539,116.51932747024925
Manila_27,Philippines,15395074,24012,14.591601600434462,120.85517266089984
Cairo_52,Egypt,19995147,20107,29.947462809196463,31.182196472453448
Shanghai_201,China,28998901,3881,31.276844320166287,121.4634302282201
Lagos_278,Nigeria,16210051,14199,6.4917787158864915,3.31702476319515
Dhaka_214,Bangladesh,19279117,18594,23.701296356347626,90.4027482457233
Kolkata_15,India,16410156,21361,22.623257473324706,88.4549373373219
Tianjin_39,China,13418951,1188,39.499822077536734,117.29483421923754
Shanghai_47,China,29416250,3299,31.08489346061829,121.52586037041439
Lagos_65,Nigeria,11223253,19296,6.415160306897524,3.5509122606743238
Tianjin_23,China,11809951,1331,39.21223994105995,117.2837726770732
Osaka_112,Japan,16655929,10408,34.8091207368033,135.3690783418189
Guangzhou_49,China,12197843,2118,23.157254930147012,113.42694168443825
Cairo_125,Egypt,18590829,20131,29.880897936521702,31.30727816971227
Shanghai_173,China,29347306,3999,31.219592392548293,121.54254578403952
Manila_108,Philippines,12832873,20110,14.635153361262416,121.04326774244834
Shanghai_83,China,24016862,3676,31.037168537385977,121.41968287506728
Osaka_107,Japan,17878694,10698,34.88049400721121,135.36622964219467
Mumbai_155,India,25730663,16967,19.155610965616837,72.77886472222252
Chongqing_9,China,13182996,3933,29.563558591438127,106.70095366574841
Karachi_81,Pakistan,17654523,26265,24.928332006744913,67.17803379797401
Cairo_148,Egypt,16397857,19570,30.003581222480534,31.159758888436322
Osaka_133,Japan,19256089,9634,34.7274072808258,135.32162666122372
Tokyo_240,Japan,36046462,5887,35.85971172865876,139.8232719564772
Istanbul_217,Turkey,16781207,9348,41.1904070825669,29.045510890578306
Karachi_134,Pakistan,18981766,25255,24.802307855212806,67.12946385362824
São Paulo_28,Brazil,18656772,6797,-23.455106411125556,-46.51086713384203
Shanghai_286,China,30677065,3433,31.320081965123347,121.63691395053428
Chongqing_13,China,15133918,4524,29.47550400815219,106.73297432990313
Kinshasa_40,DR Congo,13701759,24580,-4.552502274297664,15.348538315910597
Istanbul_54,Turkey,17321132,9736,40.97719150022456,29.093019574546005
Beijing_90,China,19346778,1161,39.90073963610752,116.55638620930341
Istanbul_286,Turkey,16662289,9358,41.12274695438468,28.878422703404063
Cairo_76,Egypt,18875215,22641,29.89501778348536,31.261957952953917
São Paulo_98,Brazil,24884277,6725,-23.747287254449752,-46.636467317844634
Lagos_68,Nigeria,12238952,15261,6.630461264339418,3.3673389034852534
Shanghai_102,China,27145160,4209,31.093083718305166,121.57030690093079
Tianjin_231,China,14681577,1258,39.275552373731855,117.34083006063265
Buenos Aires_100,Argentina,15574950,15012,-34.657689878384474,-58.21981042908748
Mexico City_271,Mexico,18397504,6219,19.485799777538773,-99.31198969158808
São Paulo_154,Brazil,24208700,6189,-23.408464534437584,-46.570035009389464
Mexico City_171,Mexico,24977361,5265,19.28478225462056,-98.94295801256436
Chongqing_247,China,18914281,3863,29.621560694666318,106.56974514085346
Guangzhou_226,China,14365570,2505,23.188183629916093,113.26545592199021
Tokyo_38,Japan,34089619,5352,35.56776651825014,139.88089095216813
Manila_23,Philippines,13847852,17234,14.470202746969385,121.13019758921182
Beijing_20,China,23644589,1077,39.82230425203439,116.28481734929582
Istanbul_28,Turkey,12878572,10446,41.031920748830736,28.853364515193512
Cairo_228,Egypt,22049376,17465,29.96156229868069,31.174144394837647
